YEAR;PLAYER;POS;HGT;WGT;BMI;WNGSPN;STNDRCH;HANDL;HANDW;STNDVERT;LPVERT;LANE;SHUTTLE;SPRINT;BAR;PAN;PBHGT;PDHGT;Pk;College;Tm
2016;Diallo, Cheick;PF;79.5;218.6;24.3;88.5;107.5;8.5;9.8;31.0;35.0;11.24;3.3;3.26;111.3%;82.9;138.5;142.5;33.0;Kansas;LAC
2016;Dunn, Kris;PG;75.0;0.0;0.0;81.5;100.0;;;;;;;;108.7%;;;;5.0;Providence;MIN
2016;Ellenson, Henry;PF;82.0;242.0;25.3;86.25;108.0;8.5;9.8;;;;;;105.2%;82.9;;;18.0;Marquette;DET
2016;Ellis, Perry;PF;79.0;217.8;24.5;82.25;102.0;8.0;8.5;32.0;38.0;10.73;3.03;3.13;104.1%;68.0;134.0;140.0;;;
2016;Felder, Kay;PG;68.25;177.2;26.7;74.5;88.5;8.25;8.5;35.5;44.0;11.52;2.9;3.15;109.2%;70.1;124.0;132.5;54.0;Oakland;ATL
2016;Finney-Smith, Dorian;SF;78.5;212.6;24.3;83.75;105.5;9.0;9.8;32.5;35.5;11.01;3.04;3.27;106.7%;87.8;138.0;141.0;;;
2016;Gbinije, Michael;SG;77.5;204.6;23.9;79.5;101.0;8.0;9.0;33.5;37.5;11.0;3.19;3.12;102.6%;72.0;134.5;138.5;49.0;Syracuse;DET
2016;Hamilton, Daniel;SG-SF;78.25;197.0;22.6;81.0;103.5;9.0;8.5;26.0;29.0;11.48;3.2;3.4;103.5%;76.5;129.5;132.5;56.0;UConn;DEN
2016;Hield, Buddy;SG;75.75;212.4;26.0;81.25;101.0;8.5;9.0;;;;;;107.3%;76.5;;;6.0;Oklahoma;NOP
2016;Jackson, Demetrius;PG;72.0;193.8;26.3;77.5;93.0;8.25;9.0;37.5;43.5;10.81;2.87;3.25;107.6%;74.3;130.5;136.5;45.0;Notre Dame;BOS
2016;Johnson, Brice;PF;81.0;208.6;22.4;84.5;106.5;9.0;8.3;33.5;38.0;11.88;2.94;3.2;104.3%;74.3;140.0;144.5;25.0;UNC;LAC
2016;Jones, Damian;C;82.25;243.6;25.3;87.75;107.0;8.75;10.5;36.0;37.0;11.35;3.12;3.2;106.7%;91.9;143.0;144.0;30.0;Vanderbilt;GSW
2016;Labissiere, Skal;PF-C;82.5;215.8;22.3;86.5;105.5;8.75;9.0;;;;;;104.8%;78.8;;;28.0;Kentucky;PHO
2016;Layman, Jake;SF;80.0;208.6;22.9;81.25;102.0;8.25;9.3;33.0;39.5;11.35;2.82;3.24;101.6%;76.3;135.0;141.5;47.0;Maryland;ORL
2016;Lee, Marcus;PF-C;81.0;211.0;22.6;87.0;107.5;9.0;9.0;28.5;35.5;11.68;3.19;3.25;107.4%;81.0;136.0;143.0;;;
2016;LeVert, Caris;SG;77.75;191.0;22.2;82.0;101.0;8.5;9.3;;;;;;105.5%;78.6;;;20.0;Michigan;IND
2016;Maker, Thon;PF;83.75;216.0;21.6;87.0;110.5;8.75;9.5;32.0;36.5;11.15;3.09;3.33;103.9%;83.1;142.5;147.0;10.0;;MIL
2016;McCaw, Patrick;PG-SG;77.25;180.8;21.3;82.0;100.5;8.75;8.8;30.0;38.0;11.01;2.97;3.3;106.1%;76.6;130.5;138.5;38.0;UNLV;MIL
2016;Niang, Georges;PF;78.75;230.8;26.2;82.0;103.0;9.25;9.3;25.0;31.0;11.64;3.17;3.49;104.1%;85.6;128.0;134.0;50.0;Iowa State;IND
2016;Onuaku, Chinanu;C;81.0;245.2;26.3;86.75;108.5;9.0;8.0;27.5;33.5;11.65;3.0;3.5;107.1%;72.0;136.0;142.0;37.0;Louisville;HOU
2016;Paige, Marcus;PG;72.5;163.8;21.9;78.25;97.0;7.75;8.8;33.5;39.5;10.82;2.69;3.15;107.9%;67.8;130.5;136.5;55.0;UNC;BRK
2016;Payton II, Gary;PG;74.0;183.8;23.6;80.0;99.5;8.75;9.5;31.5;38.5;11.57;3.17;3.23;108.1%;83.1;131.0;138.0;2.0;Oregon State;OKC
2016;Poeltl, Jakob;C;84.25;239.0;23.7;86.75;111.5;9.25;10.3;;;;;;103.0%;94.8;;;9.0;Utah;TOR
2016;Prince, Taurean;SF;78.5;220.2;25.1;83.5;102.0;9.0;8.5;34.0;36.0;10.96;2.8;3.24;106.4%;76.5;136.0;138.0;12.0;Baylor;UTA
2016;Qi, Zhou;PF-C;85.25;218.2;21.1;91.75;112.5;9.25;9.5;31.5;32.0;11.27;2.9;3.46;107.6%;87.9;144.0;144.5;43.0;;HOU
2016;Richardson, Malachi;SG-SF;76.75;199.6;23.8;84.0;101.5;8.75;10.0;33.0;38.0;10.56;3.25;3.33;109.4%;87.5;134.5;139.5;22.0;Syracuse;CHA
2016;Simmons, Ben;SG;76.25;232.4;28.1;82.5;101.0;9.0;9.3;;;;;;108.2%;83.3;;;1.00;LSU;PHI
2016;Siakam, Pascal;PF;80.25;226.6;24.7;87.25;107.5;9.25;10.0;30.5;36.5;11.25;3.09;3.41;108.7%;92.5;138.0;144.0;27.0;New Mexico State;TOR
2016;Stone, Diamond;C;81.0;254.4;27.3;86.75;108.5;8.5;7.8;27.0;29.5;12.02;3.22;3.5;107.1%;65.9;135.5;138.0;40.0;Maryland;NOP
2016;Ulis, Tyler;PG;68.75;149.2;22.2;74.0;88.5;7.5;7.5;32.5;38.0;10.8;2.88;3.2;107.6%;56.3;121.0;126.5;34.0;Kentucky;PHO
2016;Uthoff, Jarrod;PF;80.5;214.4;23.3;83.5;104.0;8.75;9.0;29.0;34.5;11.52;3.03;3.5;103.7%;78.8;133.0;138.5;;;
2016;Valentine, Denzel;SG-SF;76.0;210.4;25.6;82.75;102.0;8.5;9.8;27.0;32.0;10.51;3.22;3.46;108.9%;82.9;129.0;134.0;14.0;Michigan State;CHI
2016;Whitehead, Isaiah;PG-SG;75.25;210.0;26.1;80.75;100.0;8.5;8.8;27.5;35.5;11.65;3.21;3.34;107.3%;74.4;127.5;135.5;42.0;Seton Hall;UTA
2016;Williams, Troy;SF;77.75;217.8;25.3;80.25;102.0;8.25;9.3;30.0;36.0;10.72;3.08;3.35;103.2%;76.3;132.0;138.0;;;
2016;Wiltjer, Kyle;PF;80.75;242.8;26.2;84.25;102.5;8.25;9.5;28.5;35.5;11.35;3.04;3.48;104.3%;78.4;131.0;138.0;;;
2016;Zimmerman, Stephen;C;82.25;234.0;24.3;87.25;108.5;9.0;9.0;26.0;31.0;12.08;3.16;3.43;106.1%;81.0;134.5;139.5;41.0;UNLV;ORL
2015;Alexander, Cliff;PF-C;79.25;239.2;26.8;87.5;109.5;9.5;10.3;;;;;;110.4%;97.4;;;;;
2015;Anderson, Justin;SF-SG;77.25;230.6;27.2;83.75;101.0;8.5;9.5;38.0;43.0;11.13;2.88;3.22;108.4%;80.8;139.0;144.0;21.0;Virginia;DAL
2015;Ashley, Brandon;PF;79.25;228.0;25.5;87.75;105.0;9.0;9.5;31.5;35.5;11.21;3.35;3.58;110.7%;85.5;136.5;140.5;;;
2015;Boatright, Ryan;PG;70.0;169.6;24.3;72.5;92.5;7.5;8.8;32.0;41.0;10.71;3.05;3.26;103.6%;65.6;124.5;133.5;;;
2015;Booker, Devin;SG;76.5;205.8;24.7;80.25;102.5;8.75;9.0;27.5;34.5;10.27;2.75;3.28;104.9%;78.8;130.0;137.0;13.0;Kentucky;PHO
2015;Brown, Anthony;SF-SG;77.75;211.0;24.5;83.0;104.5;8.5;9.0;27.5;34.5;10.94;3.29;3.18;106.8%;76.5;132.0;139.0;34.0;Stanford;LAL
2015;Cauley-Stein, Willie;C;83.25;242.4;24.6;87.0;111.0;9.5;9.0;;;;;;104.5%;85.5;;;6.0;Kentucky;SAC
2015;Christmas, Rakeem;PF-C;80.25;242.6;26.5;89.25;110.5;9.25;9.0;29.0;32.0;11.6;3.3;3.47;111.2%;83.3;139.5;142.5;36.0;Syracuse;MIN
2015;Connaughton, Pat;SG;76.0;215.0;26.2;80.0;96.0;8.5;9.3;37.5;44.0;10.58;3.08;3.2;105.3%;78.6;133.5;140.0;41.0;Notre Dame;BRK
2015;Cook, Quinn;PG;72.25;179.0;24.1;76.0;96.5;7.5;8.8;24.5;31.0;11.44;3.41;3.38;105.2%;65.6;121.0;127.5;;;
2015;Dawson, Branden;PF;77.5;230.2;26.9;83.0;105.0;9.0;8.8;28.5;34.5;12.22;3.53;3.2;107.1%;78.8;133.5;139.5;56.0;Michigan State;NOP
2015;Dekker, Sam;SF;79.75;218.6;24.2;83.5;106.0;8.5;9.3;25.5;34.5;10.64;2.96;3.28;104.7%;78.6;131.5;140.5;18.0;Wisconsin;HOU
2015;Frazier II, Michael;SG;75.75;199.4;24.4;80.0;101.5;8.25;9.3;27.0;35.0;10.66;3.02;3.32;105.6%;76.3;128.5;136.5;;;
2015;Graham, Treveon;SF;76.0;219.4;26.7;82.5;103.0;8.5;8.3;28.5;31.5;11.64;3.15;3.3;108.6%;70.1;131.5;134.5;;;
2015;Grant, Jerian;PG;75.25;198.0;24.6;79.5;100.0;8.25;8.5;;;;;;105.6%;70.1;;;19.0;Notre Dame;WAS
2015;Hanlan, Olivier;PG-SG;75.25;185.8;23.1;78.0;100.0;8.0;8.8;28.0;34.0;11.41;3.12;3.25;103.7%;70.0;128.0;134.0;42.0;Boston College;UTA
2015;Harrell, Montrezl;PF;79.0;253.4;28.5;88.25;109.0;9.0;9.8;;;;;;111.7%;87.8;;;32.0;Louisville;HOU
2015;Harrison, Aaron;SG;76.5;209.2;25.1;80.25;100.5;8.75;10.0;28.5;34.5;;;3.27;104.9%;87.5;129.0;135.0;;;
2015;Harrison, Andrew;PG;76.5;213.2;25.6;81.0;100.0;8.25;9.3;26.5;33.0;11.2;;3.34;105.9%;76.3;126.5;133.0;44.0;Kentucky;PHO
2015;Harvey, Tyler;SG;74.75;181.4;22.8;77.5;98.5;7.75;8.8;26.0;28.5;10.56;2.93;3.44;103.7%;67.8;124.5;127.0;51.0;Eastern Washington;ORL
2015;Hawkins, Corey;SG-PG;72.75;191.8;25.5;80.0;99.5;8.75;9.0;28.5;34.0;10.81;;3.51;110.0%;78.8;128.0;133.5;;;
2015;Hollis-Jefferson, Rondae;SF;77.5;210.8;24.7;86.0;104.0;8.75;9.8;32.0;38.0;10.41;3.19;3.12;111.0%;85.3;136.0;142.0;23.0;Arizona;POR
2015;Holmes, Jonathan;PF-SF;80.25;242.2;26.4;83.5;107.5;8.25;9.5;25.5;31.0;10.95;3.12;3.51;104.0%;78.4;133.0;138.5;;;
2015;Holmes, Richaun;PF;80.25;242.8;26.5;85.5;108.0;8.5;8.5;32.5;36.0;11.24;3.31;3.32;106.5%;72.3;140.5;144.0;37.0;Bowling Green;PHI
2015;Hunter, R.J.;SG;76.5;185.0;22.2;82.5;104.0;8.5;8.3;27.5;33.5;10.87;2.91;3.26;107.8%;70.1;131.5;137.5;28.0;Georgia State University;BOS
2015;Hunter, Vince;PF;78.75;208.4;23.6;83.0;104.5;9.0;8.8;33.5;37.5;11.19;3.06;3.26;105.4%;78.8;138.0;142.0;;;
2015;Johnson, Dakari;C;83.0;264.6;27.0;86.0;112.0;9.25;10.5;22.5;25.0;11.76;2.94;3.62;103.6%;97.1;134.5;137.0;48.0;Kentucky;OKC
2015;Johnson, Stanley;SF;77.0;241.8;28.7;83.5;102.0;9.0;9.0;;;;;;108.4%;81.0;;;8.0;Arizona;DET
2015;Jones, Tyus;PG;72.5;184.6;24.7;77.0;97.0;8.25;8.8;26.5;32.5;11.84;2.95;3.32;106.2%;72.2;123.5;129.5;24.0;Duke;CLE
2015;Kaminsky, Frank;C-PF;83.75;231.2;23.2;83.0;109.5;8.5;9.5;;;;;;99.1%;80.8;;;9.0;Wisconsin;CHA
2015;Looney, Kevon;PF;80.0;222.4;24.4;87.5;110.0;9.5;9.3;;;;;;109.4%;87.9;;;30.0;UCLA;GSW
2015;Lyles, Trey;PF;81.0;241.2;25.8;85.5;108.0;9.25;10.3;;;;;;105.6%;94.8;;;12.0;Kentucky;UTA
2015;Martin, Jarell;PF;80.0;238.6;26.2;81.0;106.5;8.25;9.5;28.5;35.0;11.2;2.97;3.27;101.3%;78.4;135.0;141.5;25.0;LSU;MEM
2015;McConnell, TJ;PG;72.5;187.8;25.1;74.0;96.5;7.5;7.0;26.0;31.5;10.95;3.09;3.3;102.1%;52.5;122.5;128.0;;;
2015;McCullough, Chris;PF;80.25;199.0;21.7;87.25;109.0;8.75;8.8;;;;;;108.7%;76.6;;;29.0;Syracuse;BRK
2015;Mickey, Jordan;PF;79.0;238.0;26.8;87.25;106.0;8.75;9.5;33.0;37.5;11.72;3.13;3.28;110.4%;83.1;139.0;143.5;33.0;LSU;BOS
2015;Nance, Larry;PF;79.5;226.6;25.2;85.5;108.0;9.0;9.8;29.0;37.5;10.93;3.01;3.25;107.5%;87.8;137.0;145.5;27.0;Wyoming;LAL
2015;Oubre, Kelly;SF-SG;77.75;202.8;23.6;86.25;102.5;9.0;8.8;34.5;37.0;11.09;3.12;3.32;110.9%;78.8;137.0;139.5;15.0;Kansas;ATL
2015;Payne, Cameron;PG;72.75;182.8;24.3;79.25;97.5;8.5;8.3;29.8;35.5;10.9;2.93;3.28;108.9%;70.1;127.3;133.0;14.0;Murray State;OKC
2015;Petteway, Terran;SG;76.75;209.2;25.0;83.25;104.5;8.25;8.3;25.0;31.0;10.91;3.1;3.32;108.5%;68.1;129.5;135.5;;;
2015;Portis, Bobby;PF;81.5;246.2;26.1;86.0;108.5;9.5;9.3;25.0;31.5;11.78;3.28;3.56;105.5%;87.9;133.5;140.0;22.0;Arkansas;CHI
2015;Powell, Norman;SG;75.0;215.4;26.9;82.75;102.5;9.25;9.0;32.5;40.5;10.69;3.2;3.2;110.3%;83.3;135.0;143.0;46.0;UCLA;MIL
2015;Qualls, Michael;SG-SF;76.0;201.4;24.5;84.25;104.5;9.0;10.3;34.0;39.5;11.88;;3.18;110.9%;92.3;138.5;144.0;;;
2015;Randle, Chasson;PG;72.25;178.8;24.1;79.0;96.5;8.5;9.5;33.5;39.5;10.63;2.81;3.2;109.3%;80.8;130.0;136.0;;;
2015;Rozier, Terry;PG-SG;72.5;190.2;25.4;80.25;98.5;8.25;8.5;33.0;38.0;10.84;2.84;3.15;110.7%;70.1;131.5;136.5;16.0;Louisville;BOS
2015;Russell, D?Angelo;PG-SG;75.25;193.4;24.0;81.75;102.0;8.75;9.8;;;;;;108.6%;85.3;;;2.0;Ohio State;LAL
2015;Towns, Karl;PG;70.5;167.2;23.6;74.0;93.0;8.5;9.5;34.0;43.0;10.47;3.15;3.13;105.0%;80.8;127.0;136.0;1.00;Kentucky;MIN
2015;Thornton, Marcus;PG-SG;73.75;177.4;22.9;79.75;97.5;8.25;8.5;34.5;43.0;10.78;2.88;3.02;108.1%;70.1;132.0;140.5;43.0;LSU;MIA
2015;Thornton, Marcus;PG-SG;73.75;177.4;22.9;79.75;97.5;8.25;8.5;34.5;43.0;10.78;2.88;3.02;108.1%;70.1;132.0;140.5;45.0;William & Mary;BOS
2015;Tokoto, J.P.;SF-SG;77.25;195.8;23.1;82.0;100.5;8.0;8.8;34.5;40.0;10.97;3.2;3.27;106.1%;70.0;135.0;140.5;58.0;UNC;PHI
2015;Turner, Myles;C-PF;81.75;238.6;25.1;88.0;112.0;9.25;9.3;;;;;;107.6%;85.6;;;11.0;Texas;IND
2015;Upshaw, Robert;C;82.75;258.2;26.5;89.5;113.0;10.0;11.0;;;;;;108.2%;110.0;;;;;
2015;Vaughn, Rashad;SG;75.75;198.6;24.3;79.0;101.0;8.0;8.5;28.0;34.0;11.4;3.1;3.21;104.3%;68.0;129.0;135.0;17.0;UNLV;MIL
2015;Walker, Chris;PF;80.75;208.0;22.4;86.75;108.0;9.0;9.0;30.5;37.0;11.25;3.41;3.35;107.4%;81.0;138.5;145.0;;;
2015;Wells, Dez;SG;75.0;208.8;26.1;81.5;100.5;8.75;9.8;31.5;39.0;10.56;3.05;3.2;108.7%;85.3;132.0;139.5;;;
2015;Williams, Alan;PF;79.25;261.4;29.3;85.75;106.5;8.5;9.5;25.5;28.5;12.26;3.54;3.5;108.2%;80.8;132.0;135.0;;;
2015;Winslow, Justise;SF;76.5;221.8;26.6;82.25;104.5;8.5;9.3;;;;;;107.5%;78.6;;;10.0;Duke;MIA
2015;Wood, Christian;PF;81.25;216.0;23.0;87.25;111.5;9.25;10.8;;;;;;107.4%;99.4;;;;;
2015;Wright, Delon;PG;76.25;181.4;21.9;79.5;101.5;8.0;8.5;29.5;31.0;11.16;3.5;3.29;104.3%;68.0;131.0;132.5;20.0;Utah;TOR
2014;Adams, Jordan;SG;75.5;208.8;25.8;82.0;102.0;8.5;7.5;24.5;29.5;12.13;3.05;3.5;108.6%;63.8;126.5;131.5;22.0;UCLA;MEM
2014;Anderson, Kyle;SF;79.5;230.1;25.6;86.75;107.5;8.25;8.8;;;;;;109.1%;72.2;;;30.0;UCLA;SAS
2014;Antetokounmpo, Thanasis;SF;77.25;205.2;24.2;84.0;104.5;9.0;9.8;31.5;39.5;11.39;3.05;3.18;108.7%;87.8;136.0;144.0;51.0;;NYK
2014;Bachynski, Jordan;PF;85.25;254.1;24.6;88.0;108.5;9.25;10.0;29.0;33.0;12.15;3.03;3.36;103.2%;92.5;137.5;141.5;;;
2014;Bairstow, Cameron;PF;80.75;252.4;27.2;84.75;107.0;8.75;9.0;31.0;33.5;11.39;3.09;3.37;105.0%;78.8;138.0;140.5;49.0;New Mexico;CHI
2014;Birch, Khem;PF;79.5;208.8;23.2;85.0;107.0;9.0;8.5;30.5;35.5;11.6;3.24;3.26;106.9%;76.5;137.5;142.5;;;
2014;Brown, Alec;PF;84.25;231.2;22.9;85.5;109.0;9.25;8.8;27.0;30.0;12.05;2.91;3.48;101.5%;80.9;136.0;139.0;50.0;Green Bay;PHO
2014;Brown, Jabari;SG;75.0;201.9;25.2;80.25;100.0;9.0;9.3;28.0;32.0;11.6;3.26;3.5;107.0%;83.3;128.0;132.0;;;
2014;Brown, Markel;SG;74.5;184.4;23.4;80.75;100.0;8.25;9.8;36.5;43.5;12.62;2.9;3.18;108.4%;80.4;136.5;143.5;44.0;Oklahoma State;MIN
2014;Burton, Deonte;PG;72.0;192.8;26.1;79.0;97.5;8.25;8.0;29.0;39.5;11.28;3.08;3.28;109.7%;66.0;126.5;137.0;;;
2014;Christon, Semaj;PG;73.5;186.0;24.2;78.5;99.0;8.5;8.3;30.5;36.5;11.55;3.21;3.32;106.8%;70.1;129.5;135.5;55.0;Xavier;MIA
2014;Clarkson, Jordan;PG;75.25;186.3;23.1;80.0;98.0;8.25;9.0;33.0;38.5;10.76;2.98;3.28;106.3%;74.3;131.0;136.5;46.0;Missouri;WAS
2014;Craft, Aaron;PG;72.75;191.6;25.4;74.0;94.5;7.75;8.5;29.0;32.0;10.78;2.9;3.26;101.7%;65.9;123.5;126.5;;;
2014;Daniels, DeAndre;SF;79.25;196.0;21.9;86.0;106.5;9.25;10.5;26.5;32.0;11.46;3.04;3.44;108.5%;97.1;133.0;138.5;37.0;UConn;TOR
2014;Dinwiddie, Spencer;PG;76.5;204.9;24.6;80.25;103.0;8.25;9.0;;;;;;104.9%;74.3;;;38.0;Colorado;DET
2014;Early, Cleanthony;SF;78.0;209.4;24.2;82.75;101.5;8.5;9.0;34.0;40.0;11.15;2.96;3.18;106.1%;76.5;135.5;141.5;34.0;Wichita State;NYK
2014;Ejim, Melvin;SF;77.25;218.5;25.7;83.25;103.5;8.75;9.3;29.5;35.0;11.55;3.12;3.14;107.8%;80.9;133.0;138.5;;;
2014;Ennis, Tyler;PG;73.0;181.5;23.9;79.25;98.0;8.25;8.8;29.0;36.0;11.12;2.84;3.3;108.6%;72.2;127.0;134.0;18.0;Syracuse;PHO
2014;Exum, Dante;SG;76.5;196.3;23.6;81.5;103.0;8.5;9.5;31.5;34.5;10.75;2.88;3.19;106.5%;80.8;134.5;137.5;5.0;;UTA
2014;Fair, C.J.;SF;78.5;218.1;24.9;81.5;104.0;9.0;9.0;27.0;35.0;11.0;3.06;3.32;103.8%;81.0;131.0;139.0;;;
2014;Gordon, Aaron;PF;79.5;220.1;24.5;83.75;105.0;8.75;10.5;32.5;39.0;10.81;2.76;3.27;105.3%;91.9;137.5;144.0;4.0;Arizona;ORL
2014;Grant, Jerami;SF;78.5;214.0;24.4;86.75;107.0;9.25;9.3;;;;;;110.5%;85.6;;;39.0;Syracuse;PHI
2014;Hairston, P.J.;SG;76.25;228.8;27.7;81.0;101.0;8.75;9.8;32.0;37.0;11.12;;3.32;106.2%;85.3;133.0;138.0;26.0;UNC;MIA
2014;Harris, Gary;SG;74.5;204.8;25.9;78.75;96.0;8.5;9.5;;;;;;105.7%;80.8;;;19.0;Michigan State;CHI
2014;Harris, Joe;SG;76.75;215.0;25.7;78.0;100.0;8.5;9.8;28.5;33.5;11.11;2.92;3.31;101.6%;82.9;128.5;133.5;33.0;Virginia;CLE
2014;Hood, Rodney;SF;79.25;208.2;23.3;80.5;103.0;8.5;8.5;29.0;36.0;11.21;3.14;3.38;101.6%;72.3;132.0;139.0;23.0;Duke;UTA
2014;Jefferson, Cory;PF;79.75;218.4;24.1;84.5;105.0;8.75;9.8;33.0;37.5;12.63;3.39;3.36;106.0%;85.3;138.0;142.5;60.0;Baylor;SAS
2014;Johnson, Nick;SG;73.5;198.0;25.8;79.25;96.5;8.75;9.8;33.5;41.5;10.8;2.95;3.27;107.8%;85.3;130.0;138.0;42.0;Arizona;HOU
2014;Kilpatrick, Sean;SG;74.5;218.7;27.7;79.0;99.0;9.0;9.0;;;;;;106.0%;81.0;;;;;
2014;Kirk, Alex;PF;81.25;252.0;26.8;87.5;109.5;9.25;10.5;28.5;31.5;11.2;3.19;3.48;107.7%;97.1;138.0;141.0;;;
2014;LaVine, Zach;PG;76.5;180.9;21.7;80.25;100.0;8.25;8.8;33.5;41.5;10.42;2.8;3.19;104.9%;72.2;133.5;141.5;13.0;UCLA;MIN
2014;Marble, Devyn;SG;77.0;192.4;22.8;81.0;102.0;8.25;8.5;29.0;35.0;11.32;3.08;3.28;105.2%;70.1;131.0;137.0;56.0;Iowa;DEN
2014;McAdoo, James;PF;79.5;227.6;25.3;86.25;106.5;9.25;9.0;29.5;34.0;11.61;2.91;3.28;108.5%;83.3;136.0;140.5;;;
2014;McDaniels, K.J.;SF;76.5;195.6;23.5;83.25;102.0;8.75;9.8;33.0;37.0;12.71;3.2;3.1;108.8%;85.3;135.0;139.0;32.0;Clemson;PHI
2014;McDermott, Doug;SF;78.25;218.0;25.0;81.25;103.0;8.75;9.8;28.5;36.5;11.1;3.15;3.29;103.8%;85.3;131.5;139.5;11.0;Creighton;DEN
2014;McRae, Jordan;SG;75.75;179.4;22.0;84.5;104.0;8.75;8.5;27.5;34.5;11.07;3.15;3.39;111.6%;74.4;131.5;138.5;58.0;Tennessee;SAS
2014;Napier, Shabazz;PG;71.0;175.2;24.4;75.25;93.0;8.25;8.5;30.5;37.5;11.6;3.13;3.2;106.0%;70.1;123.5;130.5;24.0;UConn;CHA
2014;O?Bryant III, Johnny;PF;79.25;256.8;28.7;86.25;105.0;9.25;9.5;31.0;35.5;11.57;3.32;3.45;108.8%;87.9;136.0;140.5;36.0;LSU;MIL
2014;Patterson, Lamar;SG;76.0;226.0;27.5;83.0;101.0;9.0;9.3;27.5;32.5;11.63;3.13;3.45;109.2%;83.3;128.5;133.5;48.0;Pitt;MIL
2014;Payne, Adreian;PF;81.0;238.5;25.6;88.0;109.0;9.25;9.5;;;;;;108.6%;87.9;;;15.0;Michigan State;ATL
2014;Payton, Elfrid;PG;74.5;185.4;23.5;80.0;98.5;8.75;9.0;31.5;35.5;11.06;2.92;3.23;107.4%;78.8;130.0;134.0;10.0;Louisiana;PHI
2014;Powell, Dwight;PF;81.5;234.4;24.8;84.5;105.0;9.0;9.3;28.5;35.0;11.28;2.88;3.2;103.7%;83.3;133.5;140.0;45.0;Stanford;CHA
2014;Randle, Julius;PF;79.75;249.7;27.6;84.0;105.5;8.75;8.3;29.0;35.5;11.45;3.14;3.27;105.3%;72.2;134.5;141.0;7.0;Kentucky;LAL
2014;Robinson III, Glenn;SF;77.5;211.4;24.7;82.0;100.5;9.0;9.5;36.5;41.5;11.22;3.04;3.15;105.8%;85.5;137.0;142.0;40.0;Michigan;MIN
2014;Ross, LaQuinton;SF;78.5;238.7;27.2;85.75;106.0;8.75;9.8;25.0;31.0;11.97;3.52;3.44;109.2%;85.3;131.0;137.0;;;
2014;Smart, Marcus;PG;74.0;227.2;29.2;81.25;99.0;9.0;8.8;33.0;36.0;10.82;2.96;3.26;109.8%;78.8;132.0;135.0;6.0;Oklahoma State;BOS
2014;Smith, Russ;PG;71.5;160.0;22.0;75.5;95.0;8.25;8.5;29.5;34.0;11.57;3.01;3.27;105.6%;70.1;124.5;129.0;47.0;Louisville;PHI
2014;Stauskas, Nik;SG;77.25;206.9;24.4;79.75;102.0;8.5;8.5;29.0;35.5;10.79;2.92;3.27;103.2%;72.3;131.0;137.5;8.0;Michigan;SAC
2014;Stokes, Jarnell;PF;79.0;262.8;29.6;85.25;103.5;9.75;10.5;31.0;36.0;11.92;3.2;3.26;107.9%;102.4;134.5;139.5;35.0;Tennessee;UTA
2014;Thames, Xavier;PG;74.25;187.0;23.8;76.0;96.0;8.25;9.0;29.0;32.5;11.48;3.02;3.48;102.4%;74.3;125.0;128.5;59.0;San Diego State;TOR
2014;Vonleh, Noah;PF;80.0;247.1;27.1;88.25;108.0;9.75;11.8;31.0;37.0;11.45;3.29;3.28;110.3%;114.6;139.0;145.0;9.0;Indiana;CHA
2014;Warren, T.J.;SF;79.0;220.2;24.8;82.25;104.0;8.75;9.0;27.0;35.5;11.1;3.04;3.26;104.1%;78.8;131.0;139.5;14.0;NC State;PHO
2014;Wilcox, C.J.;SG;75.5;201.0;24.8;81.75;100.5;8.75;9.0;31.0;37.5;11.3;2.92;3.22;108.3%;78.8;131.5;138.0;28.0;Washington;LAC
2014;Wiggins, Andrew;PG;74.25;183.0;23.3;77.5;99.0;8.0;7.8;27.0;33.0;10.83;2.85;;104.4%;62.0;126.0;132.0;1.00;Kentucky;MIN
2014;Young, James;SG;77.25;213.3;25.1;84.0;104.0;9.0;9.5;28.0;35.5;;;;108.7%;85.5;132.0;139.5;17.0;Kentucky;BOS
2014;Young, Patric;PF;80.5;246.8;26.8;85.75;103.5;9.25;9.5;32.0;37.5;11.18;3.06;3.43;106.5%;87.9;135.5;141.0;;;
2013;Adams, Steven;C;82.75;254.5;26.1;88.5;109.5;9.5;11.0;28.5;33.0;11.85;3.02;3.4;106.9%;104.5;138.0;142.5;12.0;Pitt;OKC
2013;Bennet, Anthony;SG;75.5;197.4;24.3;78.0;100.5;8.5;9.5;28.0;37.5;10.4;2.7;3.14;103.3%;80.8;128.5;138.0;1.00;UNLV;CLE
2013;Brown, Lorenzo;PG;76.0;189.2;23.0;79.0;100.0;8.25;8.5;28.0;34.0;11.78;3.24;3.4;103.9%;70.1;128.0;134.0;52.0;NC State;MIN
2013;Bullock, Reggie;SG-SF;77.75;199.8;23.2;80.75;102.0;8.5;9.0;31.0;36.5;11.33;3.3;3.31;103.9%;76.5;133.0;138.5;25.0;UNC;LAC
2013;Burke, Trey;PG;71.75;187.0;25.5;77.5;97.5;8.25;8.8;29.5;36.5;11.2;3.01;3.16;108.0%;72.2;127.0;134.0;9.0;Michigan;MIN
2013;Caldwell-Pope, Kentavious;SG;76.5;203.6;24.5;80.0;100.5;8.5;9.0;29.0;34.5;10.6;3.2;3.12;104.6%;76.5;129.5;135.0;8.0;Georgia;DET
